	SubjectID1	SubjectID2	Group1	Group2	Distance
138	SS094	SS023	Sterile	Sterile	0.9521276595744681
139	SS094	SS031	Sterile	Sterile	0.9675925925925926
140	SS094	SS043	Sterile	Sterile	0.9577464788732394
141	SS094	SS047	Sterile	Sterile	0.9523809523809523
142	SS094	SS054	Sterile	Sterile	0.9581151832460733
143	SS094	SS059	Sterile	Sterile	0.9478672985781991
144	SS094	SS063	Sterile	Sterile	0.9488372093023256
145	SS094	SS066	Sterile	Sterile	0.9577464788732394
146	SS094	SS070	Sterile	Sterile	0.9533678756476683
147	SS094	SS071	Sterile	Sterile	0.9359605911330049
148	SS094	SS075	Sterile	Sterile	0.961352657004831
149	SS094	SS078	Sterile	Sterile	0.9748743718592965
150	SS094	SS082	Sterile	Sterile	0.9556650246305419
151	SS094	SS083	Sterile	Sterile	0.9455445544554455
152	SS094	SS087	Sterile	Sterile	0.9620853080568721
153	SS004	SS007	Sterile	Muck	0.8865979381443299
154	SS004	SS011	Sterile	Muck	0.7889908256880734
155	SS004	SS019	Sterile	Muck	0.8532110091743119
156	SS004	SS028	Sterile	Muck	0.7068965517241379
157	SS004	SS040	Sterile	Muck	0.7567567567567568
158	SS004	SS052	Sterile	Muck	0.808
159	SS004	SS064	Sterile	Muck	0.8070175438596491
160	SS004	SS076	Sterile	Muck	0.8235294117647058
161	SS004	SS090	Sterile	Muck	0.875
162	SS004	SS095	Sterile	Muck	0.7592592592592593
163	SS016	SS007	Sterile	Muck	0.8899082568807339
164	SS016	SS011	Sterile	Muck	0.8114754098360656
165	SS016	SS019	Sterile	Muck	0.8305084745762712
166	SS016	SS028	Sterile	Muck	0.6854838709677419
167	SS016	SS040	Sterile	Muck	0.6982758620689655
168	SS016	SS052	Sterile	Muck	0.7538461538461538
169	SS016	SS064	Sterile	Muck	0.7786885245901639
170	SS016	SS076	Sterile	Muck	0.7685185185185185
171	SS016	SS090	Sterile	Muck	0.85
172	SS016	SS095	Sterile	Muck	0.824
173	SS023	SS007	Sterile	Muck	0.9027777777777778
174	SS023	SS011	Sterile	Muck	0.8160919540229885
175	SS023	SS019	Sterile	Muck	0.896551724137931
176	SS023	SS028	Sterile	Muck	0.9099099099099099
177	SS023	SS040	Sterile	Muck	0.898989898989899
178	SS023	SS052	Sterile	Muck	0.9090909090909091
179	SS023	SS064	Sterile	Muck	0.9081632653061225
180	SS023	SS076	Sterile	Muck	0.8902439024390244
181	SS023	SS090	Sterile	Muck	0.916030534351145
182	SS023	SS095	Sterile	Muck	0.8461538461538461
183	SS031	SS007	Sterile	Muck	0.8709677419354839
184	SS031	SS011	Sterile	Muck	0.8272727272727273
185	SS031	SS019	Sterile	Muck	0.8380952380952381
186	SS031	SS028	Sterile	Muck	0.7851239669421488
187	SS031	SS040	Sterile	Muck	0.7946428571428571
188	SS031	SS052	Sterile	Muck	0.832
189	SS031	SS064	Sterile	Muck	0.8333333333333334
190	SS031	SS076	Sterile	Muck	0.83
191	SS031	SS090	Sterile	Muck	0.8648648648648649
192	SS031	SS095	Sterile	Muck	0.7981651376146789
193	SS043	SS007	Sterile	Muck	0.8181818181818182
194	SS043	SS011	Sterile	Muck	0.8571428571428571
195	SS043	SS019	Sterile	Muck	0.801980198019802
